"","ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
"26",26,3,39.4986045700115,41.2180174118412,40.2734387471566,0,7.03509101541605,1,0
"27",27,3,35.0462132825079,38.3778160986339,40.797088039274,1,9.78069323354338,1,0
"28",28,3,40.6277072447972,42.3766673290439,39.8152097005083,0,4.08274959064533,1,0
"29",29,3,38.219596322131,38.4288657840606,38.8644262431694,0,12.7864820386343,0,0
"30",30,3,35.1533341385256,37.8855675684653,42.3921356742363,1,7.36933879075419,1,0
"31",31,4,42.9232789832427,41.0048173648574,42.9175149644302,0,10.5239681178112,1,1
"32",32,4,42.1687517790212,44.1024290929486,43.5268867743718,0,12.3920342546849,1,1
"33",33,4,42.610103247786,42.430977730273,43.0865601381156,0,8.26260743203567,1,1
"34",34,4,43.5613558147053,43.7011066526082,43.9424873590758,0,4.76189735858824,1,1
"35",35,4,39.0053678284849,41.2747589379607,40.3946599047065,0,13.2167144921988,0,1
"36",36,4,33.2142358851837,37.4948949145342,39.3198966361207,1,2.71805765449673,0,1
"37",37,4,33.9676083959034,35.7699714125392,42.1857972533011,1,5.62715862482234,0,1
"38",38,4,38.2253399684644,41.0100260984271,43.160171598831,1,6.50235647242718,1,1
"39",39,4,37.3041579809663,36.9813718154132,42.7148691163066,1,6.80011471312853,0,1
"40",40,4,34.1584490697894,37.5655976957724,41.6638846581078,1,12.3077845741276,1,1
"41",41,5,36.4885832800834,37.8803813663985,43.6395353463303,1,7.90986683446608,0,0
"42",42,5,36.1546969162377,38.0532343373576,43.2413568115738,1,9.05741538454933,1,0
"43",43,5,38.2015775963394,41.6630259864084,40.131081789528,0,7.13614413592387,0,0
"44",44,5,34.9903514679286,37.1873431107958,42.0371061583064,1,6.52843877160332,1,0
"45",45,5,41.7543045568002,42.0536866768067,41.46784618788,0,10.4622694874477,1,0
"46",46,5,34.4821539121189,36.4237915809277,38.5462011840987,1,13.1065771746135,0,0
"47",47,5,41.1955982949125,42.8064293172631,45.6353035108146,0,2.22209821754064,1,0
"48",48,5,35.5754606331696,38.3098310911844,42.3590231022055,1,9.83915445126916,1,0
"49",49,5,40.4514726566182,37.8080802926227,39.3298040219062,0,8.91167489799147,0,0
"50",50,5,35.117198916293,36.9955552841398,42.1037153127228,1,5.97369783930493,0,0
"51",51,6,41.5206757646625,40.7868414303725,42.7701399008868,0,11.8877255783524,1,1
"52",52,6,39.4233362335154,39.7460852889384,42.6190048079847,1,6.08229084749854,0,1
"53",53,6,44.0019058842899,44.4563271143786,45.8818119785909,0,6.40984230419435,1,1
"54",54,6,43.0807730547849,42.0760551380071,43.1465432017478,0,11.3441805894109,1,1
"55",55,6,40.9024367855082,42.7768466787654,42.5094774305618,0,17.4582732765274,1,1
"56",56,6,41.7944715138545,42.2057013986487,43.8434726466704,0,8.4572786599376,1,1
"57",57,6,35.7144662176259,39.996823488106,42.5434975193786,1,5.98291552481421,1,1
"58",58,6,43.42469595274,44.1844935627498,43.0612348335549,0,4.07733403712824,1,1
"59",59,6,43.6492409287242,43.1035924117478,42.5397739101135,0,6.26189910531646,0,1
"60",60,6,40.5138650257115,39.9215871411828,45.6361557808889,1,4.61857093929367,1,1
"61",61,7,37.5178337945984,38.1448230699237,42.3232995920902,1,6.49176018208301,0,1
"62",62,7,42.979259664188,41.3196846742839,42.6884496655424,0,8.9996850664814,1,1
"63",63,7,43.0312882117657,41.9000023071147,43.9038645666006,0,4.82625813412883,1,1
"64",64,7,40.1750684068902,41.6519050480925,42.2446063484956,0,27.7874211185443,1,1
"65",65,7,41.7562597119681,43.9578350034254,40.9811664861669,0,7.98852261025941,0,1
"66",66,7,34.4945400053062,38.3589193480634,43.8840441725223,1,13.0020057461727,1,1
"67",67,7,43.5696669813376,43.7836423791128,43.3936594086381,0,2.35240453184717,1,1
"68",68,7,42.6069212643594,41.7362862926909,40.7813136702796,0,10.7027485102341,0,1
"69",69,7,39.9017462213601,41.9069386305892,45.9659410555178,1,3.82622018787677,1,1
"70",70,7,37.1324848183773,40.0801324479405,40.6887450483824,1,11.7036626380775,0,1
"71",71,8,35.5840231824664,37.9318959593124,41.2951452735511,1,9.0165797563516,1,0
"72",72,8,32.0031822335738,37.2034264620445,38.6422348921793,1,6.02691764681622,0,0
"73",73,8,40.9283848916506,39.6337348850152,38.7663140867828,0,14.3267628353466,1,0
"74",74,8,35.3938381327676,36.4383087568227,41.2176278217637,1,5.20377417589545,1,0
"75",75,8,41.3107454139333,42.8076344743602,43.8317883832073,0,5.52726350616439,1,0
"76",76,8,40.5361001726719,39.6408840911192,39.5065189969723,0,4.4792871232346,0,0
"77",77,8,32.0963264612079,34.7078636239118,39.6995415086031,1,5.29048908709176,0,0
"78",78,8,35.1431468111994,36.1898934483045,38.1074060682887,1,11.8531360327921,1,0
"79",79,8,32.3286039335536,34.8609522483678,37.4528662280832,1,9.17838327026824,0,0
"80",80,8,33.0955882473318,35.8942795765568,39.2490723915489,1,12.2139605981585,0,0
"81",81,9,34.3895874133252,37.79203657738,42.7203420888684,1,6.07961072219259,1,0
"82",82,9,36.1448143186236,38.2238613736115,40.5465023060941,1,8.91901171246751,0,0
"83",83,9,39.2809050078482,40.2714612638481,39.7711338578289,0,8.34850484410476,1,0
"84",84,9,35.0708299851173,35.7524197432126,40.9570212389173,1,3.62143852250091,1,0
"85",85,9,35.9084891423745,38.3801481170852,41.9640464321708,1,17.9791839907202,0,0
"86",86,9,34.230175269623,38.9506046195354,42.135580737963,1,7.90285297588393,1,0
"87",87,9,34.4105375617732,35.643836264509,38.5869191549628,1,10.8351935645682,0,0
"88",88,9,34.083488199462,35.0271945597466,40.1563846078003,1,11.912262579977,1,0
"89",89,9,37.0744162595361,37.6120144770817,43.5458738514833,1,7.20458154450837,1,0
"90",90,9,35.5157135564232,36.1856512720878,40.6358714565844,1,6.34135387190654,1,0
"91",91,10,38.5240973359543,40.8276106899757,41.7547621184236,0,11.5517489669351,1,0
"92",92,10,39.8615267728269,41.9730101388018,41.8864016760589,0,4.37694470684887,1,0
"93",93,10,35.5571081628253,37.2407691034531,39.2689370328423,1,19.799737758886,1,0
"94",94,10,35.2604493533808,36.9048284740205,42.0865414603083,1,6.09936060513963,0,0
"95",95,10,37.9759814488116,38.1090739833935,40.0382181349422,0,16.8959280842492,0,0
"96",96,10,33.4858860811632,37.7449319334649,40.6434772567575,1,15.7384434537099,0,0
"97",97,10,36.3710078611574,38.7856610269717,40.7333490172115,1,7.70202180747552,1,0
"98",98,10,39.8782175587276,43.0418767943217,40.5995756003037,0,9.81204249615355,1,0
"99",99,10,37.4279524896457,37.2325745765616,42.740290426173,1,4.42701596592799,0,0
"100",100,10,37.2108930356734,38.0134436744465,41.1751017951106,1,8.68418236153082,1,0
"101",101,11,35.2016850360788,37.9500680719953,35.0821710871118,0,12.4510658436496,0,0
"102",102,11,39.5130176029294,40.3422764439829,40.5157672045839,0,7.76432281940428,1,0
"103",103,11,39.2715421515757,41.1468803666684,41.5939258206423,0,5.88808928628686,1,0
"104",104,11,40.0317854379475,39.6789188513218,38.5053794398758,0,5.32338337405154,0,0
"105",105,11,39.5307958918053,40.787116044906,40.8836500517726,0,7.25752447067724,1,0
"106",106,11,38.7432495664069,41.0467622077508,39.8560597788535,0,12.6111422700922,1,0
"107",107,11,36.6417285883296,37.6851143633671,41.0371878067627,1,5.80089684965498,1,0
"108",108,11,36.1278801590651,37.6306855854574,41.2894070434395,1,6.95523730142108,1,0
"109",109,11,33.6743818507412,34.4908200343417,39.1235734734786,1,3.86874435410052,0,0
"110",110,11,34.8394203717225,35.363625679478,41.1810822370723,1,9.46079500397044,1,0
"111",111,12,37.0178341709385,36.334052217064,36.6197519406359,0,14.2100684632069,0,0
"112",112,12,38.3041297857859,37.7644974122325,38.8558979439849,0,15.6195057955458,0,0
"113",113,12,37.9441623863497,36.8109760063496,39.6305391473511,0,11.1045103702703,1,0
"114",114,12,40.7679989587475,43.2032123168209,41.0053250175497,0,2.90114534304289,1,0
"115",115,12,40.2197369128285,38.6552330284139,37.1308067259059,0,9.40286802762967,1,0
"116",116,12,40.4810119821756,37.7274863120837,37.812619484539,0,9.28191424243523,1,0
"117",117,12,38.9324431664908,39.8480486742396,39.3532167671702,0,6.1922583405679,0,0
"118",118,12,42.4130202484003,39.0409112673311,41.0239720726083,0,8.0465605195439,1,0
"119",119,12,41.209914951365,41.908430658946,40.161050193937,0,4.79695826828006,1,0
"120",120,12,33.7954944162493,36.6639883308871,40.7686744425515,1,10.37724457201,1,0
"121",121,13,41.0868365643064,41.98239027778,41.3509327903253,0,6.27422199627314,0,1
"122",122,13,39.2717763204924,43.9146512222996,46.7350985646081,1,3.37184107224191,1,1
"123",123,13,40.743354716772,40.9560390321394,46.6111155308305,1,6.14890871842467,1,1
"124",124,13,44.5826373616418,42.5599656811774,44.9866914651549,0,14.6174711080609,1,1
"125",125,13,43.5615152058795,40.7272866802788,44.9123278113179,0,6.25173682806922,0,1
"126",126,13,37.7251499956255,39.8450000076785,46.2521748656945,1,10.6586846623871,1,1
"127",127,13,40.5040330673573,41.897071070037,45.3870154886218,1,11.8614402060755,1,1
"128",128,13,40.7596684988444,43.2254090618658,47.7646861862727,1,7.40532511954061,1,1
"129",129,13,39.8286924399157,44.3420205413892,45.5338887823432,1,6.19559680637725,1,1
"130",130,13,45.2962879877766,44.3373295933362,44.3334811594791,0,5.66979093787696,1,1
"131",131,14,40.8124855579353,42.1359898636948,44.0577691217664,0,10.6951954021412,1,0
"132",132,14,38.5948599759257,39.6206792053902,43.7330728628181,1,4.3417230795554,1,0
"133",133,14,36.3245459444722,38.7801859675736,43.1617132774383,1,8.35704939627455,1,0
"134",134,14,37.3714831126787,39.8289805931485,42.6958563116336,1,6.39329839981214,1,0
"135",135,14,42.6404911744311,42.3133485130021,42.8203824339851,0,2.38108275131032,0,0
"136",136,14,35.853424914845,39.4181040857928,45.5948729891611,1,3.65309506745791,1,0
"137",137,14,36.292509029497,37.1789249000517,42.6065425885091,1,11.6815382053943,1,0
"138",138,14,42.5990690429695,42.7705053941829,42.7493909678244,0,6.71511210623038,1,0
"139",139,14,33.471108347592,35.67678140863,41.1691480769534,1,11.0412869770935,0,0
"140",140,14,40.5823124983211,42.1473631811629,40.8920802102594,0,18.9866714744462,1,0
"141",141,15,36.1117613768168,37.8160951853064,43.6302802241552,1,15.4396764729802,0,1
"142",142,15,39.5291610592125,39.5777635834933,44.0255319233731,1,10.3670680265647,1,1
"143",143,15,37.7674212071064,40.2117323652207,42.8771836732787,1,8.9350464145147,1,1
"144",144,15,39.203999272047,41.5297182527254,45.8991137025186,1,6.71001231814706,1,1
"145",145,15,36.7109831851171,39.1529359458365,41.4321171078381,1,16.2638669793398,0,1
"146",146,15,41.7768521744154,42.5929509437506,42.7979938907794,0,9.95541928498872,1,1
"147",147,15,42.1497343832176,41.3799893440533,42.4761753174134,0,4.10913083125826,1,1
"148",148,15,36.0783589469382,38.9840632111068,43.161032383712,1,6.83583571444715,0,1
"149",149,15,36.0902701446823,39.3036298551105,43.3483738002511,1,2.83075961226124,1,1
"150",150,15,42.4809248898089,40.7144840984173,40.9704011416345,0,6.70176267049556,0,1
"151",151,16,41.1666245007642,43.4884984063998,40.9964975732909,0,2.02149263150102,1,1
"152",152,16,34.2555158256045,39.2935306832879,44.3047624912138,1,14.2534799454461,1,1
"153",153,16,44.3978063085353,42.6317468676374,41.8456948728429,0,5.37752644297581,1,1
"154",154,16,36.4615329690678,38.7841263355714,40.6672763149035,1,5.95964300416307,1,1
"155",155,16,41.648576440803,42.4176004829291,43.245853362499,0,6.78925240972892,1,1
"156",156,16,37.1923963319018,37.8076954656619,44.5777887262322,1,10.0353021056761,1,1
"157",157,16,41.742135542778,43.0789568647576,42.2721286856963,0,10.3726246303448,1,1
"158",158,16,37.4156571394897,36.6066525669876,42.512177875079,1,9.81562973595149,1,1
"159",159,16,43.0850729000501,41.2106587627535,43.3824553620236,0,5.54961578834578,1,1
"160",160,16,41.9942159764593,44.8190010173801,45.4195655277546,0,3.73726616369107,1,1
"161",161,17,43.3662666092953,42.5719953691393,41.7223129642263,0,6.08385704857192,1,1
"162",162,17,38.3912905277014,39.5481010710216,45.2689739384416,1,8.4905778991755,0,1
"163",163,17,45.1940881556258,43.0038898868071,45.0218389133468,0,4.8962002211373,1,1
"164",164,17,34.3552838242132,37.428637168098,42.7402576880117,1,7.13904870414067,0,1
"165",165,17,37.8654041775337,40.5516713332368,45.6659057426928,1,4.1213007804237,0,1
"166",166,17,46.3994926736963,44.3453124240471,45.6596330378517,0,7.35842189192507,1,1
"167",167,17,40.3102975844348,41.0220745755791,47.0914555317314,1,7.8807864390413,1,1
"168",168,17,39.0279378707308,41.5031867904806,46.7460539077419,1,6.86929984208792,1,1
"169",169,17,38.5268886081022,39.1932588187934,41.2667297696672,0,6.80763326537498,0,1
"170",170,17,42.1955246253409,43.8405186823897,42.3001407062366,0,17.8459394649449,1,1
"171",171,18,39.5428114228638,39.4903773150613,39.4996673536547,0,10.8188854112086,1,0
"172",172,18,39.6681262414955,39.5808408896395,40.7640687019576,0,12.8805128878072,0,0
"173",173,18,34.9070663330751,37.4982460720771,41.0749664902529,1,4.65711670394889,0,0
"174",174,18,36.4300030083932,39.2122497252299,42.5943192690459,1,8.02186484540854,1,0
"175",175,18,41.1105938929948,41.3217408097606,41.7559036508644,0,13.163035936426,1,0
"176",176,18,33.9800594319742,34.6614484724102,40.5035389178384,1,7.18315921040292,0,0
"177",177,18,34.2148814869361,36.5749768003807,41.0787091383068,1,2.54802787061661,1,0
"178",178,18,41.6998069266957,40.2017048006222,39.5971351309838,0,8.77953004905328,0,0
"179",179,18,40.4593700461463,40.6630219409888,44.7778199423572,0,2.85057941523164,1,0
"180",180,18,38.7659972460998,39.4104988359456,39.0103656340987,0,4.92544646560424,0,0
"181",181,19,34.4435763962383,36.5543561752826,40.9916238574296,1,14.3249412396724,1,0
"182",182,19,37.3379928412281,37.2395044937791,42.5722108439347,1,10.052470494569,1,0
"183",183,19,40.6405677596946,38.9395581330206,40.330608329952,0,12.7538664647197,0,0
"184",184,19,39.5965557460946,40.0301311657307,39.9219712259615,0,8.61325616260969,1,0
"185",185,19,37.6932020641808,38.4649661104576,36.7050584578887,0,6.99307671388841,0,0
"186",186,19,37.9426886058275,39.33095983317,43.9250280631329,1,4.65454244859101,1,0
"187",187,19,34.6130542465667,34.2442672593364,38.7955764220666,1,16.3864844615452,0,0
"188",188,19,39.0335805724947,39.7013210210161,39.513562719102,0,7.55723436904418,0,0
"189",189,19,38.9663466271947,41.7648569635725,40.0175284247016,0,5.16774177795532,0,0
"190",190,19,33.9340902457057,37.0112636302867,39.5655222877242,1,11.3885851355145,1,0
"191",191,20,41.2234326015847,39.7882034742583,39.5868086194264,0,12.6444764954071,0,0
"192",192,20,39.9331036786091,42.3818938115313,44.6942518624285,0,19.0644889464516,1,0
"193",193,20,40.5249386318393,38.5912933219393,42.3074245766564,1,5.46574999465774,1,0
"194",194,20,35.1574415062561,36.5922059581975,40.7339858075957,1,6.07733385819105,0,0
"195",195,20,41.5860133178436,44.0601770395785,41.0043528324543,0,6.00077714036568,1,0
"196",196,20,41.4110283768602,42.2347456091724,41.1883362096632,0,6.12372939128374,1,0
"197",197,20,41.9053143656179,41.8140074096791,42.6533798857323,0,6.15142970493961,1,0
"198",198,20,40.2387875477513,40.1835326759664,40.0826420161628,0,6.37357969734725,0,0
"199",199,20,40.8213112670406,43.3628500545053,42.8218898552731,0,15.1941457418342,1,0
"200",200,20,35.6104743346684,37.5087936647451,40.268310521602,1,5.21339280526481,0,0
